Code commune;Nom de la commune;Bg Emplacement;Adresse compléte;Code departement;Contenance;Nom complet du proprietaire [BG];Adresse compléte [BG]
7221;SAINT-CIERGE-LA-SERRE;07221 G 125;LA CURE;7;955;Céline Beigbeder; PAR MR LE MAIRE RUE DE LA MAIRIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 126;LA CURE;7;3900;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 127;LA CURE;7;1340;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 128;LA CURE;7;2770;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 129;LA CURE;7;3551;Elvis Presley; CHE DE BEAUREGARD 07000 VEYRAS
7221;SAINT-CIERGE-LA-SERRE;07221 G 129;LA CURE;7;3551;Nicolas Sarkozy; LOT LES ALOUETTES 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 129;LA CURE;7;3551;Nicolas Mahut;1129 1129 VILLENEUVE 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 G 129;LA CURE;7;3551;Richard Wagner;50 AV  LOUIS ANTERIOU 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 129;LA CURE;7;3551;Edvard Grieg;64 LES VIGNES IMP DES CEPS 07000 SAINT-PRIEST
7221;SAINT-CIERGE-LA-SERRE;07221 G 129;LA CURE;7;3551;Thierry Duprey du Vorsent;8 AV  JEAN CLAUDE DUPAU 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 130;LA CURE;7;421;Elvis Presley; CHE DE BEAUREGARD 07000 VEYRAS
7221;SAINT-CIERGE-LA-SERRE;07221 G 130;LA CURE;7;421;Nicolas Sarkozy; LOT LES ALOUETTES 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 130;LA CURE;7;421;Nicolas Mahut;1129 1129 VILLENEUVE 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 G 130;LA CURE;7;421;Richard Wagner;50 AV  LOUIS ANTERIOU 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 130;LA CURE;7;421;Edvard Grieg;64 LES VIGNES IMP DES CEPS 07000 SAINT-PRIEST
7221;SAINT-CIERGE-LA-SERRE;07221 G 130;LA CURE;7;421;Thierry Duprey du Vorsent;8 AV  JEAN CLAUDE DUPAU 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 131;LA CURE;7;3860;Julien Benneteau; 1665 ROUTE DE ST VINCENT TIRE-PEAU 07360 SAINT-VINCENT-DE-DURFORT
7221;SAINT-CIERGE-LA-SERRE;07221 G 131;LA CURE;7;3860;Nigel Kennedy;117 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 132;LA CURE;7;1912;Elvis Presley; CHE DE BEAUREGARD 07000 VEYRAS
7221;SAINT-CIERGE-LA-SERRE;07221 G 132;LA CURE;7;1912;Nicolas Sarkozy; LOT LES ALOUETTES 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 132;LA CURE;7;1912;Nicolas Mahut;1129 1129 VILLENEUVE 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 G 132;LA CURE;7;1912;Richard Wagner;50 AV  LOUIS ANTERIOU 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 132;LA CURE;7;1912;Edvard Grieg;64 LES VIGNES IMP DES CEPS 07000 SAINT-PRIEST
7221;SAINT-CIERGE-LA-SERRE;07221 G 132;LA CURE;7;1912;Thierry Duprey du Vorsent;8 AV  JEAN CLAUDE DUPAU 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 133;LA CURE;7;483;Jimi Hendrix; ENTREILLES 07800 SAINT-GEORGES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 G 134;LA CURE;7;1104;Jimi Hendrix; ENTREILLES 07800 SAINT-GEORGES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 G 135;LA CURE;7;1482;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 136;LA CURE;7;1110;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 137;LA CURE;7;660;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 138;LA CURE;7;590;Ariana Grande;1 RELY 2 PL  DES PRUNIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 138;LA CURE;7;590;Johann Sebastian Bach;22 RUE DES ABRICOTIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 139;LA CURE;7;2060;Ariana Grande;1 RELY 2 PL  DES PRUNIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 139;LA CURE;7;2060;Johann Sebastian Bach;22 RUE DES ABRICOTIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 140;LA CURE;7;1510;Ariana Grande;1 RELY 2 PL  DES PRUNIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 140;LA CURE;7;1510;Johann Sebastian Bach;22 RUE DES ABRICOTIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 142;LA CURE;7;22;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 143;LA CURE;7;2109;Émilie Loit;24 ROUTE DE ROMPON RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 143;LA CURE;7;2109;Thierry Boutsen;24 ROUTE DE ROMPON RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 144;LA CURE;7;470;Émilie Loit;24 ROUTE DE ROMPON RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 144;LA CURE;7;470;Thierry Boutsen;24 ROUTE DE ROMPON RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 145;LES PRES-NORD;7;7970;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 145;LES PRES-NORD;7;7970;Alizé Cornet; LES PRES 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 145;LES PRES-NORD;7;7970;Governor Ratcliffe;85 BAV  DES BAUMES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 G 146;LES PRES-NORD;7;3990;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 146;LES PRES-NORD;7;3990;Alizé Cornet; LES PRES 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 146;LES PRES-NORD;7;3990;Governor Ratcliffe;85 BAV  DES BAUMES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 G 147;LES PRES-NORD;7;1200;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 147;LES PRES-NORD;7;1200;Alizé Cornet; LES PRES 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 147;LES PRES-NORD;7;1200;Governor Ratcliffe;85 BAV  DES BAUMES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 G 148;LES PRES-NORD;7;3950;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 148;LES PRES-NORD;7;3950;Alizé Cornet; LES PRES 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 148;LES PRES-NORD;7;3950;Governor Ratcliffe;85 BAV  DES BAUMES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 G 149;LES PRES-NORD;7;1500;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 149;LES PRES-NORD;7;1500;Alizé Cornet; LES PRES 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 149;LES PRES-NORD;7;1500;Governor Ratcliffe;85 BAV  DES BAUMES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 G 150;LES PRES-NORD;7;9680;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 151;LES PRES-NORD;7;21150;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 152;LOUZAROUX;7;12030;Elvis Presley; CHE DE BEAUREGARD 07000 VEYRAS
7221;SAINT-CIERGE-LA-SERRE;07221 G 152;LOUZAROUX;7;12030;Nicolas Sarkozy; LOT LES ALOUETTES 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 152;LOUZAROUX;7;12030;Nicolas Mahut;1129 1129 VILLENEUVE 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 G 152;LOUZAROUX;7;12030;Richard Wagner;50 AV  LOUIS ANTERIOU 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 152;LOUZAROUX;7;12030;Edvard Grieg;64 LES VIGNES IMP DES CEPS 07000 SAINT-PRIEST
7221;SAINT-CIERGE-LA-SERRE;07221 G 152;LOUZAROUX;7;12030;Thierry Duprey du Vorsent;8 AV  JEAN CLAUDE DUPAU 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 153;LOUZAROUX;7;5572;Elvis Presley; CHE DE BEAUREGARD 07000 VEYRAS
7221;SAINT-CIERGE-LA-SERRE;07221 G 153;LOUZAROUX;7;5572;Nicolas Sarkozy; LOT LES ALOUETTES 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 153;LOUZAROUX;7;5572;Nicolas Mahut;1129 1129 VILLENEUVE 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 G 153;LOUZAROUX;7;5572;Richard Wagner;50 AV  LOUIS ANTERIOU 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 153;LOUZAROUX;7;5572;Edvard Grieg;64 LES VIGNES IMP DES CEPS 07000 SAINT-PRIEST
7221;SAINT-CIERGE-LA-SERRE;07221 G 153;LOUZAROUX;7;5572;Thierry Duprey du Vorsent;8 AV  JEAN CLAUDE DUPAU 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 154;LOUZAROUX;7;62951;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 155;LOUZAROUX;7;2200;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 155;LOUZAROUX;7;2200;Alizé Cornet; LES PRES 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 155;LOUZAROUX;7;2200;Governor Ratcliffe;85 BAV  DES BAUMES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 G 157;LOUZAROUX;7;8464;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 158;LA CROIX;7;18279;Raphaël Ibañez; AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 158;LA CROIX;7;18279;Prince; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 158;LA CROIX;7;18279;Jascha Heifetz;5 5 AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 159;LA CROIX;7;13610;Shelly-Ann Fraser-Pryce; LES MICHEAUX 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 160;LA CROIX;7;14850;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 161;LA CROIX;7;15720;Raphaël Ibañez; AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 161;LA CROIX;7;15720;Prince; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 161;LA CROIX;7;15720;Jascha Heifetz;5 5 AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 162;LA CROIX;7;1460;Raphaël Ibañez; AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 162;LA CROIX;7;1460;Prince; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 162;LA CROIX;7;1460;Jascha Heifetz;5 5 AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 163;SERRE LEYRIER;7;770;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 164;SERRE LEYRIER;7;2210;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 165;SERRE LEYRIER;7;640;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 166;SERRE LEYRIER;7;32010;Raphaël Ibañez; AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 166;SERRE LEYRIER;7;32010;Prince; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 166;SERRE LEYRIER;7;32010;Jascha Heifetz;5 5 AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 167;SERRE LEYRIER;7;16330;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 168;SERRE LEYRIER;7;390;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 169;SERRE LEYRIER;7;13720;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 170;SERRE LEYRIER;7;15639;Didier Pironi; LES MICHEAUX 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 171;SERRE LEYRIER;7;4147;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 172;SERRE LEYRIER;7;6530;Raphaël Ibañez; AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 172;SERRE LEYRIER;7;6530;Prince; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 172;SERRE LEYRIER;7;6530;Jascha Heifetz;5 5 AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 173;SERRE LEYRIER;7;59060;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 174;SERRE LEYRIER;7;40;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 175;SERRE LEYRIER;7;5330;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 176;SERRE LEYRIER;7;17849;Adèle Blanc-Sec; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 176;SERRE LEYRIER;7;17849;Albert Lebrun; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 176;SERRE LEYRIER;7;17849;Raymond Kopa; LE VIGNAL AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 176;SERRE LEYRIER;7;17849;Frédérick Bousquet;275 LES ARCHILETS SUD CHE DES ARCHILETS 07210 SAINT-SYMPHORIEN-SOUS-CHOM
7221;SAINT-CIERGE-LA-SERRE;07221 G 177;SERRE LEYRIER;7;21420;Raphaël Ibañez; AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 177;SERRE LEYRIER;7;21420;Prince; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 177;SERRE LEYRIER;7;21420;Jascha Heifetz;5 5 AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 178;SERRE LEYRIER;7;15715;Yannick Agnel; MEYRAND 07000 COUX
7221;SAINT-CIERGE-LA-SERRE;07221 G 178;SERRE LEYRIER;7;15715;Félix Faure;320 CHE DE LEOUZE 07000 FLAVIAC
7221;SAINT-CIERGE-LA-SERRE;07221 G 178;SERRE LEYRIER;7;15715;Carl Orff;355 CHE DE MEYRAND 07000 COUX
7221;SAINT-CIERGE-LA-SERRE;07221 G 178;SERRE LEYRIER;7;15715;Renaud Lavillenie;410 CHE DE MEYRAND 07000 COUX
7221;SAINT-CIERGE-LA-SERRE;07221 G 179;SERRE LEYRIER;7;43250;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 180;SERRE LEYRIER;7;15560;Franck Cammas;61 LE VAL D OR B3 RUE JEAN BART 26500 BOURG LES VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 G 181;SERRE LEYRIER;7;3627;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 182;SERRE LEYRIER;7;8600;Kylian Mbappé; 3 QUARTIER LE VIGNAL LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 183;SERRE LEYRIER;7;4710;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 184;SERRE LEYRIER;7;4890;Nirvana;155 RTE DE SAINT CIERGE 07000 ST JULIEN EN ST ALBAN
7221;SAINT-CIERGE-LA-SERRE;07221 G 185;SERRE LEYRIER;7;3247;Adèle Blanc-Sec; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 185;SERRE LEYRIER;7;3247;Albert Lebrun; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 185;SERRE LEYRIER;7;3247;Raymond Kopa; LE VIGNAL AURELLE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 185;SERRE LEYRIER;7;3247;Frédérick Bousquet;275 LES ARCHILETS SUD CHE DES ARCHILETS 07210 SAINT-SYMPHORIEN-SOUS-CHOM
7221;SAINT-CIERGE-LA-SERRE;07221 G 186;SERRE LEYRIER;7;2900;Scuttle; LE VIGNAL 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 187;LA CURE;7;950;Jimi Hendrix; ENTREILLES 07800 SAINT-GEORGES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 G 188;LA CURE;7;200;Ariana Grande;1 RELY 2 PL  DES PRUNIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 188;LA CURE;7;200;Johann Sebastian Bach;22 RUE DES ABRICOTIERS 07800 BEAUCHASTEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 189;MAOU PERTUS;7;2900;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 190;LA CURE;7;196;Céline Beigbeder; PAR MR LE MAIRE RUE DE LA MAIRIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 191;LA CHELINE;7;3091;Hades;5 MTE JEAN MOULIN 07000 FLAVIAC
7221;SAINT-CIERGE-LA-SERRE;07221 G 192;LA CHELINE;7;819;Céline Beigbeder; PAR MR LE MAIRE RUE DE LA MAIRIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 193;LA CHELINE;7;2280;Céline Beigbeder; PAR MR LE MAIRE RUE DE LA MAIRIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 194;LA CHELINE;7;23900;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 195;LA CHELINE;7;1440;Céline Beigbeder; PAR MR LE MAIRE RUE DE LA MAIRIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 196;LA CHELINE;7;8315;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 196;LA CHELINE;7;8315;Julie Halard;13 AV  GEN DE GAULLE 69260 CHARBONNIERES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 G 197;LOUZAROUX;7;8595;Céline Beigbeder; PAR MR LE MAIRE RUE DE LA MAIRIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 199;LOUZAROUX;7;6434;Brigitte Foster-Hylton;31 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 G 200;LOUZAROUX;7;9631;Céline Beigbeder; PAR MR LE MAIRE RUE DE LA MAIRIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 205;LA CURE;7;4338;Mary Pierce; MJPM GUILLON VALLEE CHRISTINE BOISSY 77169 BOISSY-LE-CHATEL
7221;SAINT-CIERGE-LA-SERRE;07221 G 206;LA CURE;7;3877;Nicolas Batum;1 LA MOUCHEROLLE RUE LEON LAMBERT 38160 SAINT-MARCELLIN
7221;SAINT-CIERGE-LA-SERRE;07221 G 206;LA CURE;7;3877;Pierre-Ambroise Bosse;1190 RTE DES MOLLES 38160 CHATTE
7221;SAINT-CIERGE-LA-SERRE;07221 G 206;LA CURE;7;3877;Pablo Casals;1280 RTE DES MOLLES 38160 CHATTE
7221;SAINT-CIERGE-LA-SERRE;07221 G 207;LA CURE;7;3045;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 G 209;COTE DE LEYRIER;7;4853;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 1;LA JOIE;7;19810;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 2;LA JOIE;7;24416;Lucien Bianchi;34 LA BOURGALINE BCHE DU VALENTIN 26500 BOURG LES VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 H 2;LA JOIE;7;24416;Spip;34 LA BOURGALINE BCHE DU VALENTIN 26500 BOURG LES VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 H 3;LA JOIE;7;29680;Fantasio; 94 CHE DE LA MINE GRANGEON 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 4;LA JOIE;7;11120;Fantasio; 94 CHE DE LA MINE GRANGEON 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 5;LA JOIE;7;31740;Fantasio; 94 CHE DE LA MINE GRANGEON 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 6;LA JOIE;7;77430;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 7;LA JOIE;7;25410;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 8;LA JOIE;7;17090;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 10;LA JOIE;7;13830;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 11;LA JOIE;7;1200;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 12;LA JOIE;7;480;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 13;LA JOIE;7;1850;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 14;LA JOIE;7;5210;Didier Deschamps; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 14;LA JOIE;7;5210;Ella Fitzgerald; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 15;LA JOIE;7;3440;Didier Deschamps; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 15;LA JOIE;7;3440;Ella Fitzgerald; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 16;LA JOIE;7;1000;Didier Deschamps; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 16;LA JOIE;7;1000;Ella Fitzgerald; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
